id,Agency,Commendation_or_Complaint,Subject_Matter,Subject_Detail,Issue_Detail,Year,Quarter,Branch_Line_Route
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_C,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,C
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_Q,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,Q
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_D,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,D
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_2,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,2
subway_G,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,G
subway_M,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,M
subway_D,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,D
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_C,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,C
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_1,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,1
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_7,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,7
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
subway_Q,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,Q
subway_Q,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,Q
subway_1,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,1
subway_1,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,1
subway_Q,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,Q
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_1,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,1
subway_2,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,2
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_Q,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,Q
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_W,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,W
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_M,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,M
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_M,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,M
subway_B,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,B
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
subway_1,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,1
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
subway_5,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,5
subway_1,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,1
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_2,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,2
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_2,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,2
subway_3,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,3
subway_6,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,6
subway_2,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,2
subway_5,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,5
subway_4,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,4
subway_W,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,W
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_D,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,D
subway_D,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,D
subway_D,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,D
subway_B,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,B
subway_J,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,J
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
subway_M,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,M
subway_6,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,6
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
subway_B,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,B
subway_4,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,4
subway_7,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,7
subway_2,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,2
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_D,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,D
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
subway_1,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,1
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_4,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,4
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_L,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,L
subway_B,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,B
subway_4,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,4
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_5,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,5
subway_7,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,7
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_7,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,7
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_4,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,4
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
subway_G,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,G
subway_D,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,D
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_B,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,B
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
subway_4,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,4
subway_C,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,C
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_J,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,J
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_4,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,4
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_R,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,R
subway_J,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,J
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_Q,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,Q
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_W,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,W
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_3,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,3
subway_7,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,7
subway_M,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,M
subway_7,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,7
subway_D,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,D
subway_Q,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,Q
subway_D,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,D
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_7,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,7
subway_6,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,6
subway_2,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,2
subway_Q,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,Q
subway_D,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,D
subway_D,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,D
subway_E,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,E
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_G,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,G
subway_N,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,N
subway_A,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,A
subway_J,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,J
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
subway_F,Subways,Complaint,Travel Disruption / Trip Problem,Train - General,Late / Delay Past,2018.0,1.0,F
